OGR_FID,studentID,courseID,courseName,year,semester,unit,fieldID,entranceYear,takenTime,recomTime,startTime(G),startTime,date
126732,dca7204fe1801031d0148fa82af32751,23105024,????? ????? -1,1394,1,3,COM-HARD,1393,21,11,9/23/2015,1394/07/01,1-Feb
126733,dca7204fe1801031d0148fa82af32751,23130010,????? ????? -2,1394,1,3,COM-HARD,1393,21,12,9/23/2015,1394/07/01,1-Feb
126734,dca7204fe1801031d0148fa82af32751,23105035,??????? ?????????,1394,1,3,COM-HARD,1393,21,12,9/23/2015,1394/07/01,1-Feb
126735,dca7204fe1801031d0148fa82af32751,23105057,?????????????  ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
126736,dca7204fe1801031d0148fa82af32751,24172029,??????? ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
126737,dca7204fe1801031d0148fa82af32751,23151271,??????? ????????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
126739,dca7204fe1801031d0148fa82af32751,23151066,??????? ?????,1394,2,3,COM-HARD,1393,22,12,1/21/2016,1394/11/01,2-Feb
126740,dca7204fe1801031d0148fa82af32751,23151033,?????? ???? ???????,1395,1,3,COM-HARD,1393,31,21,9/22/2016,1395/07/01,1-Mar
126741,dca7204fe1801031d0148fa82af32751,24172029,??????? ??????,1395,1,3,COM-HARD,1393,31,21,9/22/2016,1395/07/01,1-Mar
126742,dca7204fe1801031d0148fa82af32751,23151066,??????? ?????,1395,1,3,COM-HARD,1393,31,12,9/22/2016,1395/07/01,1-Mar
126743,dca7204fe1801031d0148fa82af32751,23151226,??????? ?????,1395,1,3,COM-HARD,1393,31,11,9/22/2016,1395/07/01,1-Mar
126746,dca7204fe1801031d0148fa82af32751,401,????? - 1,1395,2,3,COM-HARD,1393,32,11,1/20/2017,1395/11/01,2-Mar
126747,dca7204fe1801031d0148fa82af32751,23151271,??????? ????????,1395,2,3,COM-HARD,1393,32,21,1/20/2017,1395/11/01,2-Mar
126748,dca7204fe1801031d0148fa82af32751,23151044,??????? ???? ?? ? ??????????,1395,2,3,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
126749,dca7204fe1801031d0148fa82af32751,23153368,????????? ??????? ????? ???????,1395,2,1,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
126751,dca7204fe1801031d0148fa82af32751,23151124,?????? ????????,1396,1,3,COM-HARD,1393,41,21,9/22/2016,1395/07/01,1-Apr
126752,dca7204fe1801031d0148fa82af32751,23151191,???? ?????,1396,1,2,COM-HARD,1393,41,22,9/22/2016,1395/07/01,1-Apr
126753,dca7204fe1801031d0148fa82af32751,23152116,???????? ? ???????,1396,1,3,COM-HARD,1393,41,22,9/22/2016,1395/07/01,1-Apr
126754,dca7204fe1801031d0148fa82af32751,23153346,??????? ???? ??,1396,1,3,COM-HARD,1393,41,22,9/22/2016,1395/07/01,1-Apr
126755,dca7204fe1801031d0148fa82af32751,23151146,??????? ??????????,1396,2,3,COM-HARD,1393,42,22,1/21/2018,1396/11/01,2-Apr
126756,dca7204fe1801031d0148fa82af32751,23151180,????? ?????? ? ???????,1396,2,3,COM-HARD,1393,42,31,1/21/2018,1396/11/01,2-Apr
126757,dca7204fe1801031d0148fa82af32751,23151282,????? ??? ????,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
126758,dca7204fe1801031d0148fa82af32751,23152149,???? ????? ????????,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
126760,dca7204fe1801031d0148fa82af32751,23111037,????????? ?????? ???? ????? - 1,1396,2,1,COM-HARD,1393,42,22,1/21/2018,1396/11/01,2-Apr
126762,dca7204fe1801031d0148fa82af32751,23152150,????????? ????? ????,1396,2,1,COM-HARD,1393,42,41,1/21/2018,1396/11/01,2-Apr
126764,dca7204fe1801031d0148fa82af32751,23151157,???? ??? ?????????,1397,1,3,COM-HARD,1393,51,41,9/23/2018,1397/07/01,1-May
126765,dca7204fe1801031d0148fa82af32751,23151168,????? ??????????,1397,1,3,COM-HARD,1393,51,32,9/23/2018,1397/07/01,1-May
126766,dca7204fe1801031d0148fa82af32751,23151237,????? ????????? ????? ??? ????????,1397,1,3,COM-HARD,1393,51,22,9/23/2018,1397/07/01,1-May
126768,dca7204fe1801031d0148fa82af32751,23152138,????????? ???? ???  ?????????,1397,1,1,COM-HARD,1393,51,42,9/23/2018,1397/07/01,1-May
126769,dca7204fe1801031d0148fa82af32751,23111106,????????? ?????????1,1397,1,1,COM-HARD,1393,51,31,9/23/2018,1397/07/01,1-May
126771,dca7204fe1801031d0148fa82af32751,23151259,??? ?????? ?????? ??? ????,1397,2,3,COM-HARD,1393,52,41,1/21/2019,1397/11/01,2-May
126774,dca7204fe1801031d0148fa82af32751,23151260,??? ????? ? ?????,1397,2,2,COM-HARD,1393,52,32,1/21/2019,1397/11/01,2-May
126775,dca7204fe1801031d0148fa82af32751,23152058,????????? ???????,1397,2,3,COM-HARD,1393,52,31,1/21/2019,1397/11/01,2-May
126777,dca7204fe1801031d0148fa82af32751,23152296,????????? ???????? ????? ?? ??? ????????,1397,2,1,COM-HARD,1393,52,31,1/21/2019,1397/11/01,2-May
126779,dca7204fe1801031d0148fa82af32751,402,????? - 2,1397,3,3,COM-HARD,1393,53,12,6/22/2019,1398/04/01,3-May
126780,dca7204fe1801031d0148fa82af32751,23105057,?????????????  ??????,1398,1,3,COM-HARD,1393,61,21,9/23/2019,1398/07/01,1-Jun
126782,dca7204fe1801031d0148fa82af32751,23152014,??????  ???? ??,1398,1,3,COM-HARD,1393,61,31,9/23/2019,1398/07/01,1-Jun
126787,dca7204fe1801031d0148fa82af32751,23112096,????????? ?????  ????,1398,1,1,COM-HARD,1393,61,32,9/23/2019,1398/07/01,1-Jun
126788,dca7204fe1801031d0148fa82af32751,23151248,??????????? ????? ??????,1398,1,3,COM-HARD,1393,61,31,9/23/2019,1398/07/01,1-Jun
126789,dca7204fe1801031d0148fa82af32751,23151113,????????? ???????????,1398,1,1,COM-HARD,1393,61,32,9/23/2019,1398/07/01,1-Jun
127026,e3e26f5ba632df1f22296fe191e61b9e,23151124,?????? ????????,1396,1,3,COM-HARD,1393,41,21,9/22/2016,1395/07/01,1-Apr
127027,e3e26f5ba632df1f22296fe191e61b9e,23152014,??????  ???? ??,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
127028,e3e26f5ba632df1f22296fe191e61b9e,23111106,????????? ?????????1,1396,1,1,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
127031,e3e26f5ba632df1f22296fe191e61b9e,23153346,??????? ???? ??,1396,1,3,COM-HARD,1393,41,22,9/22/2016,1395/07/01,1-Apr
127032,e3e26f5ba632df1f22296fe191e61b9e,23151146,??????? ??????????,1396,2,3,COM-HARD,1393,42,22,1/21/2018,1396/11/01,2-Apr
127033,e3e26f5ba632df1f22296fe191e61b9e,23151180,????? ?????? ? ???????,1396,2,3,COM-HARD,1393,42,31,1/21/2018,1396/11/01,2-Apr
127034,e3e26f5ba632df1f22296fe191e61b9e,23152025,?????  ?????  ???,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
127035,e3e26f5ba632df1f22296fe191e61b9e,23152149,???? ????? ????????,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
127038,e3e26f5ba632df1f22296fe191e61b9e,23153346,??????? ???? ??,1396,2,3,COM-HARD,1393,42,22,1/21/2018,1396/11/01,2-Apr
127040,e3e26f5ba632df1f22296fe191e61b9e,23151157,???? ??? ?????????,1397,1,3,COM-HARD,1393,51,41,9/23/2018,1397/07/01,1-May
127041,e3e26f5ba632df1f22296fe191e61b9e,23151237,????? ????????? ????? ??? ????????,1397,1,3,COM-HARD,1393,51,22,9/23/2018,1397/07/01,1-May
127042,e3e26f5ba632df1f22296fe191e61b9e,23151282,????? ??? ????,1397,1,3,COM-HARD,1393,51,32,9/23/2018,1397/07/01,1-May
127043,e3e26f5ba632df1f22296fe191e61b9e,23151248,??????????? ????? ??????,1397,1,3,COM-HARD,1393,51,31,9/23/2018,1397/07/01,1-May
127044,e3e26f5ba632df1f22296fe191e61b9e,23151146,??????? ??????????,1397,1,3,COM-HARD,1393,51,22,9/23/2018,1397/07/01,1-May
127045,e3e26f5ba632df1f22296fe191e61b9e,23152138,????????? ???? ???  ?????????,1397,1,1,COM-HARD,1393,51,42,9/23/2018,1397/07/01,1-May
127046,e3e26f5ba632df1f22296fe191e61b9e,23152150,????????? ????? ????,1397,1,1,COM-HARD,1393,51,41,9/23/2018,1397/07/01,1-May
127049,e3e26f5ba632df1f22296fe191e61b9e,23151259,??? ?????? ?????? ??? ????,1397,2,3,COM-HARD,1393,52,41,1/21/2019,1397/11/01,2-May
127050,e3e26f5ba632df1f22296fe191e61b9e,23151168,????? ??????????,1397,2,3,COM-HARD,1393,52,32,1/21/2019,1397/11/01,2-May
127053,e3e26f5ba632df1f22296fe191e61b9e,23152058,????????? ???????,1397,2,3,COM-HARD,1393,52,31,1/21/2019,1397/11/01,2-May
127055,e3e26f5ba632df1f22296fe191e61b9e,23112096,????????? ?????  ????,1397,2,1,COM-HARD,1393,52,32,1/21/2019,1397/11/01,2-May
127056,e3e26f5ba632df1f22296fe191e61b9e,23152296,????????? ???????? ????? ?? ??? ????????,1397,2,1,COM-HARD,1393,52,31,1/21/2019,1397/11/01,2-May
127057,e3e26f5ba632df1f22296fe191e61b9e,23151113,????????? ???????????,1397,2,1,COM-HARD,1393,52,32,1/21/2019,1397/11/01,2-May
127342,15082072f49351c72f92818c5d1ba18e,23151157,???? ??? ?????????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
127343,15082072f49351c72f92818c5d1ba18e,23151259,??? ?????? ?????? ??? ????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
127344,15082072f49351c72f92818c5d1ba18e,23152116,???????? ? ???????,1396,1,3,COM-HARD,1393,41,22,9/22/2016,1395/07/01,1-Apr
127346,15082072f49351c72f92818c5d1ba18e,23111106,????????? ?????????1,1396,1,1,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
127350,15082072f49351c72f92818c5d1ba18e,23151146,??????? ??????????,1396,2,3,COM-HARD,1393,42,22,1/21/2018,1396/11/01,2-Apr
127351,15082072f49351c72f92818c5d1ba18e,23152025,?????  ?????  ???,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
127352,15082072f49351c72f92818c5d1ba18e,23152116,???????? ? ???????,1396,2,3,COM-HARD,1393,42,22,1/21/2018,1396/11/01,2-Apr
127355,15082072f49351c72f92818c5d1ba18e,23152138,????????? ???? ???  ?????????,1396,2,1,COM-HARD,1393,42,42,1/21/2018,1396/11/01,2-Apr
127356,15082072f49351c72f92818c5d1ba18e,23153368,????????? ??????? ????? ???????,1396,2,1,COM-HARD,1393,42,22,1/21/2018,1396/11/01,2-Apr
127357,15082072f49351c72f92818c5d1ba18e,23151113,????????? ???????????,1396,2,1,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
127360,15082072f49351c72f92818c5d1ba18e,23151168,????? ??????????,1397,1,3,COM-HARD,1393,51,32,9/23/2018,1397/07/01,1-May
127361,15082072f49351c72f92818c5d1ba18e,23152014,??????  ???? ??,1397,1,3,COM-HARD,1393,51,31,9/23/2018,1397/07/01,1-May
127363,15082072f49351c72f92818c5d1ba18e,23105057,?????????????  ??????,1397,1,3,COM-HARD,1393,51,21,9/23/2018,1397/07/01,1-May
127364,15082072f49351c72f92818c5d1ba18e,402,????? - 2,1397,1,3,COM-HARD,1393,51,12,9/23/2018,1397/07/01,1-May
127367,15082072f49351c72f92818c5d1ba18e,23105035,??????? ?????????,1397,2,3,COM-HARD,1393,52,12,1/21/2019,1397/11/01,2-May
127369,15082072f49351c72f92818c5d1ba18e,23152058,????????? ???????,1397,2,3,COM-HARD,1393,52,31,1/21/2019,1397/11/01,2-May
127370,15082072f49351c72f92818c5d1ba18e,23112096,????????? ?????  ????,1397,2,1,COM-HARD,1393,52,32,1/21/2019,1397/11/01,2-May
127371,15082072f49351c72f92818c5d1ba18e,24172029,??????? ??????,1397,2,3,COM-HARD,1393,52,21,1/21/2019,1397/11/01,2-May
127372,15082072f49351c72f92818c5d1ba18e,23105035,??????? ?????????,1397,3,3,COM-HARD,1393,53,12,6/22/2019,1398/04/01,3-May
127968,699c00afb845c8c1395328c877f0a913,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
127969,699c00afb845c8c1395328c877f0a913,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
127970,699c00afb845c8c1395328c877f0a913,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
127971,699c00afb845c8c1395328c877f0a913,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
127972,699c00afb845c8c1395328c877f0a913,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
127973,699c00afb845c8c1395328c877f0a913,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
127974,699c00afb845c8c1395328c877f0a913,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
127977,699c00afb845c8c1395328c877f0a913,23105024,????? ????? -1,1393,2,3,COM-HARD,1393,12,11,1/21/2015,1393/11/01,2-Jan
127978,699c00afb845c8c1395328c877f0a913,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
127979,699c00afb845c8c1395328c877f0a913,23151124,?????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
127982,699c00afb845c8c1395328c877f0a913,23105035,??????? ?????????,1394,1,3,COM-HARD,1393,21,12,9/23/2015,1394/07/01,1-Feb
127983,699c00afb845c8c1395328c877f0a913,23130010,????? ????? -2,1394,1,3,COM-HARD,1393,21,12,9/23/2015,1394/07/01,1-Feb
127984,699c00afb845c8c1395328c877f0a913,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
127985,699c00afb845c8c1395328c877f0a913,23151191,???? ?????,1394,2,2,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
127986,699c00afb845c8c1395328c877f0a913,23153368,????????? ??????? ????? ???????,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
127987,699c00afb845c8c1395328c877f0a913,23151271,??????? ????????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
127989,699c00afb845c8c1395328c877f0a913,24172029,??????? ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
127990,699c00afb845c8c1395328c877f0a913,23105057,?????????????  ??????,1395,1,3,COM-HARD,1393,31,21,9/22/2016,1395/07/01,1-Mar
127991,699c00afb845c8c1395328c877f0a913,23152116,???????? ? ???????,1395,1,3,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
127992,699c00afb845c8c1395328c877f0a913,23151271,??????? ????????,1395,1,3,COM-HARD,1393,31,21,9/22/2016,1395/07/01,1-Mar
127993,699c00afb845c8c1395328c877f0a913,23151237,????? ????????? ????? ??? ????????,1395,1,3,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
127995,699c00afb845c8c1395328c877f0a913,23153028,??????????? -1,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
127996,699c00afb845c8c1395328c877f0a913,23151146,??????? ??????????,1395,2,3,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
127997,699c00afb845c8c1395328c877f0a913,23151180,????? ?????? ? ???????,1395,2,3,COM-HARD,1393,32,31,1/20/2017,1395/11/01,2-Mar
127998,699c00afb845c8c1395328c877f0a913,23151260,??? ????? ? ?????,1395,2,2,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
127999,699c00afb845c8c1395328c877f0a913,23151282,????? ??? ????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
128000,699c00afb845c8c1395328c877f0a913,23111037,????????? ?????? ???? ????? - 1,1395,2,1,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
128001,699c00afb845c8c1395328c877f0a913,23152150,????????? ????? ????,1395,2,1,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
128004,699c00afb845c8c1395328c877f0a913,23151113,????????? ???????????,1396,1,1,COM-HARD,1393,41,32,9/22/2016,1395/07/01,1-Apr
128005,699c00afb845c8c1395328c877f0a913,23151157,???? ??? ?????????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
128006,699c00afb845c8c1395328c877f0a913,23152014,??????  ???? ??,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128007,699c00afb845c8c1395328c877f0a913,23152058,????????? ???????,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128008,699c00afb845c8c1395328c877f0a913,23152149,???? ????? ????????,1396,1,3,COM-HARD,1393,41,32,9/22/2016,1395/07/01,1-Apr
128009,699c00afb845c8c1395328c877f0a913,23151168,????? ??????????,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
128010,699c00afb845c8c1395328c877f0a913,23152025,?????  ?????  ???,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
128012,699c00afb845c8c1395328c877f0a913,23151259,??? ?????? ?????? ??? ????,1396,2,3,COM-HARD,1393,42,41,1/21/2018,1396/11/01,2-Apr
128014,699c00afb845c8c1395328c877f0a913,23111106,????????? ?????????1,1396,2,1,COM-HARD,1393,42,31,1/21/2018,1396/11/01,2-Apr
128015,699c00afb845c8c1395328c877f0a913,23152138,????????? ???? ???  ?????????,1396,2,1,COM-HARD,1393,42,42,1/21/2018,1396/11/01,2-Apr
128016,699c00afb845c8c1395328c877f0a913,23152296,????????? ???????? ????? ?? ??? ????????,1396,2,1,COM-HARD,1393,42,31,1/21/2018,1396/11/01,2-Apr
128022,699c00afb845c8c1395328c877f0a913,402,????? - 2,1397,1,3,COM-HARD,1393,51,12,9/23/2018,1397/07/01,1-May
128025,699c00afb845c8c1395328c877f0a913,23151259,??? ?????? ?????? ??? ????,1397,2,3,COM-HARD,1393,52,41,1/21/2019,1397/11/01,2-May
128028,699c00afb845c8c1395328c877f0a913,23112096,????????? ?????  ????,1397,2,1,COM-HARD,1393,52,32,1/21/2019,1397/11/01,2-May
128030,e89bce4345cdec86c66ea2519fa7723d,23151259,??? ?????? ?????? ??? ????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
128031,e89bce4345cdec86c66ea2519fa7723d,23152014,??????  ???? ??,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128032,e89bce4345cdec86c66ea2519fa7723d,23152058,????????? ???????,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128035,e89bce4345cdec86c66ea2519fa7723d,23111106,????????? ?????????1,1396,1,1,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128037,e89bce4345cdec86c66ea2519fa7723d,23152138,????????? ???? ???  ?????????,1396,1,1,COM-HARD,1393,41,42,9/22/2016,1395/07/01,1-Apr
128040,e89bce4345cdec86c66ea2519fa7723d,23152025,?????  ?????  ???,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
128043,e89bce4345cdec86c66ea2519fa7723d,23112096,????????? ?????  ????,1396,2,1,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
128543,ba66a7a8789af1895766abc365653731,23151113,????????? ???????????,1396,1,1,COM-HARD,1393,41,32,9/22/2016,1395/07/01,1-Apr
128544,ba66a7a8789af1895766abc365653731,23151259,??? ?????? ?????? ??? ????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
128545,ba66a7a8789af1895766abc365653731,23152014,??????  ???? ??,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128546,ba66a7a8789af1895766abc365653731,23152058,????????? ???????,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128549,ba66a7a8789af1895766abc365653731,23111106,????????? ?????????1,1396,1,1,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128555,ba66a7a8789af1895766abc365653731,23152138,????????? ???? ???  ?????????,1396,2,1,COM-HARD,1393,42,42,1/21/2018,1396/11/01,2-Apr
128557,ba66a7a8789af1895766abc365653731,402,????? - 2,1396,2,3,COM-HARD,1393,42,12,1/21/2018,1396/11/01,2-Apr
128558,ba66a7a8789af1895766abc365653731,23112096,????????? ?????  ????,1396,2,1,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
128764,e76060b681b7ede9b5da05ec54618eef,23151157,???? ??? ?????????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
128765,e76060b681b7ede9b5da05ec54618eef,23151180,????? ?????? ? ???????,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128766,e76060b681b7ede9b5da05ec54618eef,23151259,??? ?????? ?????? ??? ????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
128767,e76060b681b7ede9b5da05ec54618eef,23152058,????????? ???????,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128768,e76060b681b7ede9b5da05ec54618eef,23152116,???????? ? ???????,1396,1,3,COM-HARD,1393,41,22,9/22/2016,1395/07/01,1-Apr
128771,e76060b681b7ede9b5da05ec54618eef,23111037,????????? ?????? ???? ????? - 1,1396,1,1,COM-HARD,1393,41,22,9/22/2016,1395/07/01,1-Apr
128772,e76060b681b7ede9b5da05ec54618eef,23152025,?????  ?????  ???,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
128773,e76060b681b7ede9b5da05ec54618eef,23152149,???? ????? ????????,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
128777,e76060b681b7ede9b5da05ec54618eef,23111106,????????? ?????????1,1396,2,1,COM-HARD,1393,42,31,1/21/2018,1396/11/01,2-Apr
128778,e76060b681b7ede9b5da05ec54618eef,23152138,????????? ???? ???  ?????????,1396,2,1,COM-HARD,1393,42,42,1/21/2018,1396/11/01,2-Apr
128779,e76060b681b7ede9b5da05ec54618eef,23112096,????????? ?????  ????,1396,2,1,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
128782,e76060b681b7ede9b5da05ec54618eef,402,????? - 2,1396,3,3,COM-HARD,1393,43,12,6/22/2018,1397/04/01,3-Apr
128783,e76060b681b7ede9b5da05ec54618eef,23151168,????? ??????????,1397,1,3,COM-HARD,1393,51,32,9/23/2018,1397/07/01,1-May
128784,e76060b681b7ede9b5da05ec54618eef,23152014,??????  ???? ??,1397,1,3,COM-HARD,1393,51,31,9/23/2018,1397/07/01,1-May
128803,23017fcceb3794dba3b99a4334f45d36,23151157,???? ??? ?????????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
128804,23017fcceb3794dba3b99a4334f45d36,23151259,??? ?????? ?????? ??? ????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
128805,23017fcceb3794dba3b99a4334f45d36,23152014,??????  ???? ??,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
128806,23017fcceb3794dba3b99a4334f45d36,23152138,????????? ???? ???  ?????????,1396,1,1,COM-HARD,1393,41,42,9/22/2016,1395/07/01,1-Apr
128814,23017fcceb3794dba3b99a4334f45d36,23152296,????????? ???????? ????? ?? ??? ????????,1396,2,1,COM-HARD,1393,42,31,1/21/2018,1396/11/01,2-Apr
128816,23017fcceb3794dba3b99a4334f45d36,402,????? - 2,1397,1,3,COM-HARD,1393,51,12,9/23/2018,1397/07/01,1-May
129027,027b2f67415b559d4aea9cbfc18278bb,23151259,??? ?????? ?????? ??? ????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
129028,027b2f67415b559d4aea9cbfc18278bb,23152014,??????  ???? ??,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
129029,027b2f67415b559d4aea9cbfc18278bb,23152058,????????? ???????,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
129033,027b2f67415b559d4aea9cbfc18278bb,23152138,????????? ???? ???  ?????????,1396,1,1,COM-HARD,1393,41,42,9/22/2016,1395/07/01,1-Apr
129035,027b2f67415b559d4aea9cbfc18278bb,23152025,?????  ?????  ???,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
129036,027b2f67415b559d4aea9cbfc18278bb,23152149,???? ????? ????????,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
129039,027b2f67415b559d4aea9cbfc18278bb,23111106,????????? ?????????1,1396,2,1,COM-HARD,1393,42,31,1/21/2018,1396/11/01,2-Apr
129041,027b2f67415b559d4aea9cbfc18278bb,23112096,????????? ?????  ????,1396,2,1,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
129131,3c27124c14e71db1b507fc366fa91f28,23151157,???? ??? ?????????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
129132,3c27124c14e71db1b507fc366fa91f28,23151168,????? ??????????,1396,1,3,COM-HARD,1393,41,32,9/22/2016,1395/07/01,1-Apr
129133,3c27124c14e71db1b507fc366fa91f28,23152014,??????  ???? ??,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
129136,3c27124c14e71db1b507fc366fa91f28,23111106,????????? ?????????1,1396,1,1,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
129137,3c27124c14e71db1b507fc366fa91f28,23152138,????????? ???? ???  ?????????,1396,1,1,COM-HARD,1393,41,42,9/22/2016,1395/07/01,1-Apr
129138,3c27124c14e71db1b507fc366fa91f28,23152025,?????  ?????  ???,1396,2,3,COM-HARD,1393,42,32,1/21/2018,1396/11/01,2-Apr
129139,3c27124c14e71db1b507fc366fa91f28,23151259,??? ?????? ?????? ??? ????,1396,2,3,COM-HARD,1393,42,41,1/21/2018,1396/11/01,2-Apr
129141,3c27124c14e71db1b507fc366fa91f28,23153368,????????? ??????? ????? ???????,1396,2,1,COM-HARD,1393,42,22,1/21/2018,1396/11/01,2-Apr
129143,3c27124c14e71db1b507fc366fa91f28,23152296,????????? ???????? ????? ?? ??? ????????,1396,2,1,COM-HARD,1393,42,31,1/21/2018,1396/11/01,2-Apr
129151,3c27124c14e71db1b507fc366fa91f28,402,????? - 2,1397,1,3,COM-HARD,1393,51,12,9/23/2018,1397/07/01,1-May
129185,b3995cf1ce723327077e445fb6800580,23151113,????????? ???????????,1396,1,1,COM-HARD,1393,41,32,9/22/2016,1395/07/01,1-Apr
129186,b3995cf1ce723327077e445fb6800580,23151259,??? ?????? ?????? ??? ????,1396,1,3,COM-HARD,1393,41,41,9/22/2016,1395/07/01,1-Apr
129187,b3995cf1ce723327077e445fb6800580,23152014,??????  ???? ??,1396,1,3,COM-HARD,1393,41,31,9/22/2016,1395/07/01,1-Apr
